Date,Team_base,Time,Opponent,Rank_base,Site,TV,Result,Attendance,Current Wins,Current Losses,Stadium Capacity,Fill Rate,New Coach,Tailgating,PRCP,SNOW,SNWD,TMAX,TMIN,Opponent_Rank,Conference,Year,Month,Day,__key,Rank_cfn,Team_cfn,FiveYearAvgAttendance,FiveYearCapacityPct,2022AvgAttendance,2022CapacityPct,FiveYearCapacityPct_f,2022CapacityPct_f,AutoCapacity,AutoFillRate,Team
11/13/2010,Arkansas,6:00 PM,UTEP*,14,"Donald W. Reynolds Razorback StadiumFayetteville, AR",ESPNU,W 5821,67330,7,2,72000,0.935138889,False,False,0.0,0.0,0.0,50,31,NR,SEC,2010,11,13,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
11/27/2010,Arkansas,2:30 PM,No. 6 LSU,12,"War Memorial StadiumLittle Rock, AR (Battle for the Golden Boot)",CBS,W 3123,55808,9,2,53727,1.038732853,False,False,0.0,0.0,0.0,56,26,6,SEC,2010,11,27,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
9/3/2011,Arkansas,6:00 PM,Missouri State*,15,"Donald W. Reynolds Razorback StadiumFayetteville, AR",PPV,W 517,70607,0,0,72000,0.980652778,False,False,0.0,0.0,0.0,94,68,NR,SEC,2011,9,3,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
9/10/2011,Arkansas,6:00 PM,New Mexico*,14,"War Memorial StadiumLittle Rock, AR",ESPNU,W 523,52606,1,0,53727,0.979135258,False,False,0.04,0.0,0.0,80,53,NR,SEC,2011,9,10,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
9/17/2011,Arkansas,6:30 PM,Troy*,14,"Donald W. Reynolds Razorback StadiumFayetteville, AR",CSS,W 3828,69861,2,0,72000,0.970291667,False,False,0.39,0.0,0.0,62,54,NR,SEC,2011,9,17,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
10/8/2011,Arkansas,6:00 PM,No. 15 Auburn,10,"Donald W. Reynolds Razorback StadiumFayetteville, AR",ESPN,W 3814,74191,4,1,72000,1.030430556,False,False,0.0,0.0,0.0,81,59,15,SEC,2011,10,8,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
11/5/2011,Arkansas,6:15 PM,No. 10 South Carolina,8,"Donald W. Reynolds Razorback StadiumFayetteville, AR",ESPN,W 4428,73804,7,1,72000,1.025055556,False,False,0.0,0.0,0.0,61,39,10,SEC,2011,11,5,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
11/12/2011,Arkansas,5:00 PM,Tennessee,8,"Donald W. Reynolds Razorback StadiumFayetteville, AR",ESPN2,W 497,72103,8,1,72000,1.001430556,False,False,0.0,0.0,0.0,63,50,NR,SEC,2011,11,12,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
11/19/2011,Arkansas,2:30 PM,Mississippi State,6,"War Memorial StadiumLittle Rock, AR",CBS,W 4417,55761,9,1,53727,1.03785806,False,False,0.0,0.0,0.0,64,50,NR,SEC,2011,11,19,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
9/1/2012,Arkansas,6:00 PM,No. 22 (FCS) Jacksonville State*,10,"Donald W. Reynolds Razorback StadiumFayetteville, AR",ARSN PPV,W 4924,71062,0,0,72000,0.986972222,False,False,0.07,0.0,0.0,86,69,2,SEC,2012,9,1,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
9/8/2012,Arkansas,6:00 PM,LouisianaMonroe*,8,"War Memorial StadiumLittle Rock, AR",ESPNU,L 3134 OT,53089,1,0,53727,0.988125151,False,False,0.0,0.0,0.0,74,55,NR,SEC,2012,9,8,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
9/15/2012,Arkansas,2:30 PM,No. 1 Alabama,NR,"Donald W. Reynolds Razorback StadiumFayetteville, AR",CBS,L 052,74617,1,1,72000,1.036347222,False,False,0.58,0.0,0.0,67,63,1,SEC,2012,9,15,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
9/22/2012,Arkansas,6:00 PM,Rutgers*,NR,"Donald W. Reynolds Razorback StadiumFayetteville, AR",ESPNU,L 2635,72543,1,2,72000,1.007541667,False,False,0.0,0.0,0.0,82,52,NR,SEC,2012,9,22,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
10/13/2012,Arkansas,6:00 PM,Kentucky,NR,"Donald W. Reynolds Razorback StadiumFayetteville, AR",SECRN,W 497,67153,2,4,72000,0.932680556,False,False,0.89,0.0,0.0,75,57,NR,SEC,2012,10,13,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
11/3/2012,Arkansas,11:21 AM,Tulsa*,NR,"Donald W. Reynolds Razorback StadiumFayetteville, AR",SECN,W 1915,64451,3,5,72000,0.895152778,False,False,0.0,0.0,0.0,66,42,NR,SEC,2012,11,3,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
11/23/2012,Arkansas,1:30 PM,No. 8 LSU,NR,"Donald W. Reynolds Razorback StadiumFayetteville, AR (Battle for the Golden Boot)",CBS,L 1320,71117,4,7,72000,0.987736111,False,False,0.0,0.0,0.0,58,28,8,SEC,2012,11,23,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
8/31/2013,Arkansas,3:00 PM,LouisianaLafayette*,NR,"Donald W. Reynolds Razorback StadiumFayetteville, AR",SECRN,W 3414,69801,0,0,72000,0.969458333,True,False,0.0,0.0,0.0,96,71,NR,SEC,2013,8,31,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
9/7/2013,Arkansas,6:00 PM,Samford*,NR,"War Memorial StadiumLittle Rock, AR",PPV,W 3121,47358,1,0,53727,0.881456251,True,False,0.0,0.0,0.0,94,61,NR,SEC,2013,9,7,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
9/14/2013,Arkansas,11:21 AM,Southern Miss*,NR,"Donald W. Reynolds Razorback StadiumFayetteville, AR",SECTV,W 243,63067,2,0,72000,0.875930556,True,False,0.0,0.0,0.0,82,52,NR,SEC,2013,9,14,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
9/28/2013,Arkansas,6:00 PM,No. 10 Texas A&M,NR,"Donald W. Reynolds Razorback StadiumFayetteville, AR (rivalry)",ESPN2,L 3345,72613,3,1,72000,1.008513889,True,False,1.6,0.0,0.0,82,60,10,SEC,2013,9,28,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
10/12/2013,Arkansas,11:21 AM,No. 14 South Carolina,NR,"Donald W. Reynolds Razorback StadiumFayetteville, AR",SECTV,L 752,66302,3,3,72000,0.920861111,True,False,0.54,0.0,0.0,69,59,14,SEC,2013,10,12,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
11/2/2013,Arkansas,5:00 PM,No. 8 Auburn,NR,"Donald W. Reynolds Razorback StadiumFayetteville, AR",ESPN2,L 1735,66835,3,5,72000,0.928263889,True,False,0.0,0.0,0.0,55,35,8,SEC,2013,11,2,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
11/23/2013,Arkansas,11:21 AM,Mississippi State,NR,"War Memorial StadiumLittle Rock, AR",SECTV,L 1724 OT,45198,3,7,53727,0.841253001,True,False,0.0,0.0,0.0,37,23,NR,SEC,2013,11,23,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
9/6/2014,Arkansas,3:00 PM,Nicholls State*,NR,"Donald W. Reynolds Razorback StadiumFayetteville, AR",SECN,W 737,63108,0,1,72000,0.8765,False,False,0.1,0.0,0.0,70,61,NR,SEC,2014,9,6,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
9/20/2014,Arkansas,6:00 PM,Northern Illinois*,NR,"Donald W. Reynolds Razorback StadiumFayetteville, AR",ESPNU,W 5214,67204,2,1,72000,0.933388889,False,False,0.0,0.0,0.0,84,60,NR,SEC,2014,9,20,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
10/11/2014,Arkansas,5:00 PM,No. 7 Alabama,NR,"Donald W. Reynolds Razorback StadiumFayetteville, AR",ESPN,L 1314,72337,3,2,72000,1.004680556,False,False,0.24,0.0,0.0,54,50,7,SEC,2014,10,11,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
10/18/2014,Arkansas,3:00 PM,No. 10 Georgia,NR,"War Memorial StadiumLittle Rock, AR",SECN,L 3245,54959,3,3,53727,1.022930742,False,False,0.0,0.0,0.0,67,44,10,SEC,2014,10,18,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
10/25/2014,Arkansas,11:00 AM,UAB*,NR,"Donald W. Reynolds Razorback StadiumFayetteville, AR",SECN,W 4517,61800,3,4,72000,0.858333333,False,False,0.0,0.0,0.0,83,58,NR,SEC,2014,10,25,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
11/15/2014,Arkansas,7:00 PM,No. 20 LSU,NR,"Donald W. Reynolds Razorback StadiumFayetteville, AR (Battle for the Golden Boot)",ESPN2,W 170,70165,4,5,72000,0.974513889,False,False,0.03,0.0,0.0,36,24,20,SEC,2014,11,15,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
11/22/2014,Arkansas,2:30 PM,No. 8 Ole Miss,NR,"Donald W. Reynolds Razorback StadiumFayetteville, AR (rivalry)",CBS,W 300,64510,5,5,72000,0.895972222,False,False,0.99,0.0,0.0,55,52,8,SEC,2014,11,22,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
9/5/2015,Arkansas,2:30 PM,UTEP*,18,"Donald W. Reynolds Razorback StadiumFayetteville, AR",ESPNU,W 4813,67708,0,0,72000,0.940388889,False,False,0.0,0.0,0.0,90,69,NR,SEC,2015,9,5,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
9/12/2015,Arkansas,3:00 PM,Toledo*,18,"War Memorial StadiumLittle Rock, AR",SECN,L 1216,49591,1,0,53727,0.923018222,False,False,0.0,0.0,0.0,74,49,NR,SEC,2015,9,12,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
9/19/2015,Arkansas,6:00 PM,Texas Tech*,NR,"Donald W. Reynolds Razorback StadiumFayetteville, AR (rivalry)",ESPN2,L 2435,73334,1,1,72000,1.018527778,False,False,0.0,0.0,0.0,77,59,NR,SEC,2015,9,19,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
10/24/2015,Arkansas,11:00 AM,Auburn,NR,"Donald W. Reynolds Razorback StadiumFayetteville, AR",SECN,W 5446 4OT,72008,2,4,72000,1.000111111,False,False,0.0,0.0,0.0,66,52,NR,SEC,2015,10,24,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
10/31/2015,Arkansas,3:00 PM,TennesseeMartin*,NR,"Donald W. Reynolds Razorback StadiumFayetteville, AR",SECN,W 6328,64206,3,4,72000,0.89175,False,False,0.09,0.0,0.0,63,48,NR,SEC,2015,10,31,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
11/21/2015,Arkansas,6:00 PM,Mississippi State,NR,"Donald W. Reynolds Razorback StadiumFayetteville, AR",ESPN,L 5051,71936,6,4,72000,0.999111111,False,False,0.07,0.0,0.0,55,25,NR,SEC,2015,11,21,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
9/3/2016,Arkansas,3:00 PM,Louisiana Tech*,NR,"Donald W. Reynolds Razorback StadiumFayetteville, AR",SECN,W 2120,69132,0,0,72000,0.960166667,False,False,0.0,0.0,0.0,83,53,NR,SEC,2016,9,3,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
9/17/2016,Arkansas,6:30 PM,Texas State*,24,"Donald W. Reynolds Razorback StadiumFayetteville, AR",SECN,W 423,72114,2,0,72000,1.001583333,False,False,0.0,0.0,0.0,84,62,NR,SEC,2016,9,17,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
10/1/2016,Arkansas,11:00 AM,Alcorn State*,20,"War Memorial StadiumLittle Rock, AR",SECN,W 5210,46988,3,1,53727,0.874569583,False,False,0.0,0.0,0.0,79,50,NR,SEC,2016,10,1,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
10/8/2016,Arkansas,6:00 PM,No. 1 Alabama,16,"Donald W. Reynolds Razorback StadiumFayetteville, AR",ESPN,L 3049,75459,4,1,72000,1.048041667,False,False,0.0,0.0,0.0,73,41,1,SEC,2016,10,8,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
10/15/2016,Arkansas,6:00 PM,No. 12 Ole Miss,22,"Donald W. Reynolds Razorback StadiumFayetteville, AR (rivalry)",ESPN,W 3430,73786,4,2,72000,1.024805556,False,False,0.0,0.0,0.0,80,62,12,SEC,2016,10,15,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
11/5/2016,Arkansas,2:30 PM,No. 10 Florida,NR,"Donald W. Reynolds Razorback StadiumFayetteville, AR",CBS,W 3110,74432,5,3,72000,1.033777778,False,False,0.0,0.0,0.0,70,47,10,SEC,2016,11,5,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
11/12/2016,Arkansas,6:00 PM,No. 19 LSU,NR,"Donald W. Reynolds Razorback StadiumFayetteville, AR (rivalry)",ESPN,L 1038,75156,6,3,72000,1.043833333,False,False,0.0,0.0,0.0,62,38,19,SEC,2016,11,12,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
8/31/2017,Arkansas,7:00 PM,Florida A&M*,NR,"War Memorial StadiumLittle Rock, AR",SECN,W 497,36055,0,0,53727,0.671077857,False,False,0.0,0.0,0.0,85,63,NR,SEC,2017,8,31,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
9/9/2017,Arkansas,2:30 PM,No. 23 TCU*,NR,"Donald W. Reynolds Razorback StadiumFayetteville, AR",CBS,L 728,73668,1,0,72000,1.023166667,False,False,0.0,0.0,0.0,85,54,23,SEC,2017,9,9,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
9/30/2017,Arkansas,11:00 AM,New Mexico State*,NR,"Donald W. Reynolds Razorback StadiumFayetteville, AR",SECN,W 4224,70727,1,2,72000,0.982319444,False,False,0.0,0.0,0.0,82,50,NR,SEC,2017,9,30,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
10/21/2017,Arkansas,6:30 PM,No. 21 Auburn,NR,"Donald W. Reynolds Razorback StadiumFayetteville, AR",SECN,L 2052,71961,2,4,72000,0.999458333,False,False,0.86,0.0,0.0,78,58,21,SEC,2017,10,21,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
11/4/2017,Arkansas,3:00 PM,Coastal Carolina*,NR,"Donald W. Reynolds Razorback StadiumFayetteville, AR",SECN,W 3938,61476,3,5,72000,0.853833333,False,False,0.0,0.0,0.0,78,56,NR,SEC,2017,11,4,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
11/18/2017,Arkansas,11:00 AM,No. 17 Mississippi State,NR,"Donald W. Reynolds Razorback StadiumFayetteville, AR",CBS,L 2128,64153,4,6,72000,0.891013889,False,False,0.03,0.0,0.0,70,39,17,SEC,2017,11,18,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
9/1/2018,Arkansas,3:00 PM,Eastern Illinois*,NR,"Donald W. Reynolds Razorback StadiumFayetteville, AR",SECN,W 5520,63342,0,0,76212,0.831128956,True,False,0.0,0.0,0.0,90,71,NR,SEC,2018,9,1,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
9/15/2018,Arkansas,3:00 PM,North Texas*,NR,"Donald W. Reynolds Razorback StadiumFayetteville, AR",SECN,L 1744,62355,1,1,76212,0.81817824,True,False,0.0,0.0,0.0,92,64,NR,SEC,2018,9,15,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
10/6/2018,Arkansas,11:00 AM,No. 1 Alabama,NR,"Donald W. Reynolds Razorback StadiumFayetteville, AR",ESPN,L 3165,64974,1,4,76212,0.852542907,True,False,0.16,0.0,0.0,84,66,1,SEC,2018,10,6,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
10/20/2018,Arkansas,11:00 AM,Tulsa*,NR,"Donald W. Reynolds Razorback StadiumFayetteville, AR",SECN,W 230,56691,1,6,76212,0.743859235,True,False,0.0,0.0,0.0,70,45,NR,SEC,2018,10,20,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
10/27/2018,Arkansas,11:00 AM,Vanderbilt,NR,"Donald W. Reynolds Razorback StadiumFayetteville, AR",SECN,L 3145,56251,2,6,76212,0.738085866,True,False,0.0,0.0,0.0,74,41,NR,SEC,2018,10,27,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
11/10/2018,Arkansas,6:30 PM,No. 7 LSU,NR,"Donald W. Reynolds Razorback StadiumFayetteville, AR (Battle for the Golden Boot)",SECN,L 1724,64135,2,7,76212,0.841534142,True,False,0.0,0.0,0.0,49,18,7,SEC,2018,11,10,arkansas,20.0,Arkansas,52871.4,66.45%,67254.0,84.53%,0.6645,0.8453,79562.28557908435,0.6645,Arkansas
9/16/2000,Baylor,11:30 AM,Minnesota*,NR,"Floyd Casey StadiumWaco, Texas",FSN,L 934,20125,1,0,50000,0.4025,False,False,0.0,0.0,0.0,89,60,NR,Big-12,2000,9,16,baylor,42.0,Baylor,37602.0,58.53%,43081.0,67.05%,0.5853,0.6705,64252.05070842655,0.5853,Baylor
9/23/2000,Baylor,6:00 PM,South Florida*,NR,"Floyd Casey StadiumWaco, Texas",Not on TV,W 2813,21157,1,1,50000,0.42314,False,False,0.0,0.0,0.0,99,81,NR,Big-12,2000,9,23,baylor,42.0,Baylor,37602.0,58.53%,43081.0,67.05%,0.5853,0.6705,64252.05070842655,0.5853,Baylor
9/30/2000,Baylor,6:00 PM,Iowa State,NR,"Floyd Casey StadiumWaco, Texas",Not on TV,L 1731,31126,2,1,50000,0.62252,False,False,0.0,0.0,0.0,87,50,NR,Big-12,2000,9,30,baylor,42.0,Baylor,37602.0,58.53%,43081.0,67.05%,0.5853,0.6705,64252.05070842655,0.5853,Baylor
10/14/2000,Baylor,11:30 AM,Texas A&M,NR,"Floyd Casey StadiumWaco, Texas (Battle of the Brazos)",FSN,L 024,40076,2,3,50000,0.80152,False,False,0.0,0.0,0.0,83,63,NR,Big-12,2000,10,14,baylor,42.0,Baylor,37602.0,58.53%,43081.0,67.05%,0.5853,0.6705,64252.05070842655,0.5853,Baylor
11/4/2000,Baylor,1:00 PM,No. 1 Oklahoma,NR,"Floyd Casey StadiumWaco, Texas",Not on TV,L 756,31106,2,6,50000,0.62212,False,False,0.02,0.0,0.0,67,64,1,Big-12,2000,11,4,baylor,42.0,Baylor,37602.0,58.53%,43081.0,67.05%,0.5853,0.6705,64252.05070842655,0.5853,Baylor
11/11/2000,Baylor,1:00 PM,Missouri,NR,"Floyd Casey StadiumWaco, Texas",Not on TV,L 2247,29872,2,7,50000,0.59744,False,False,0.0,0.0,0.0,56,42,NR,Big-12,2000,11,11,baylor,42.0,Baylor,37602.0,58.53%,43081.0,67.05%,0.5853,0.6705,64252.05070842655,0.5853,Baylor
9/8/2001,Baylor,6:00 PM,Arkansas State*,NR,"Floyd Casey StadiumWaco, Texas",Not on TV,W 243,28953,0,0,50000,0.57906,False,False,0.0,0.0,0.0,93,74,NR,Big-12,2001,9,8,baylor,42.0,Baylor,37602.0,58.53%,43081.0,67.05%,0.5853,0.6705,64252.05070842655,0.5853,Baylor
9/22/2001,Baylor,6:00 PM,New Mexico*,NR,"Floyd Casey StadiumWaco, Texas",Not on TV,W 1613 OT,38396,1,0,50000,0.76792,False,False,0.0,0.0,0.0,84,67,NR,Big-12,2001,9,22,baylor,42.0,Baylor,37602.0,58.53%,43081.0,67.05%,0.5853,0.6705,64252.05070842655,0.5853,Baylor
10/13/2001,Baylor,1:00 PM,No. 4 Nebraska,NR,"Floyd Casey StadiumWaco, Texas",Not on TV,L 748,38102,2,2,50000,0.76204,False,False,0.86,0.0,0.0,67,49,4,Big-12,2001,10,13,baylor,42.0,Baylor,37602.0,58.53%,43081.0,67.05%,0.5853,0.6705,64252.05070842655,0.5853,Baylor
10/27/2001,Baylor,2:00 PM,Texas Tech,NR,"Floyd Casey StadiumWaco, Texas",Not on TV,L 1963,39110,2,4,50000,0.7822,False,False,0.0,0.0,0.0,74,49,NR,Big-12,2001,10,27,baylor,42.0,Baylor,37602.0,58.53%,43081.0,67.05%,0.5853,0.6705,64252.05070842655,0.5853,Baylor
11/3/2001,Baylor,11:30 AM,No. 5 Texas,NR,"Floyd Casey StadiumWaco, Texas",FSN,L 1049,41451,2,5,50000,0.82902,False,False,0.0,0.0,0.0,83,57,5,Big-12,2001,11,3,baylor,42.0,Baylor,37602.0,58.53%,43081.0,67.05%,0.5853,0.6705,64252.05070842655,0.5853,Baylor
11/17/2001,Baylor,1:00 PM,Oklahoma State,NR,"Floyd Casey StadiumWaco, Texas",Not on TV,L 2238,21873,2,7,50000,0.43746,False,False,0.0,0.0,0.0,73,57,NR,Big-12,2001,11,17,baylor,42.0,Baylor,37602.0,58.53%,43081.0,67.05%,0.5853,0.6705,64252.05070842655,0.5853,Baylor
11/24/2001,Baylor,12:00 PM,Southern Illinois*,NR,"Floyd Casey StadiumWaco, Texas",Not on TV,W 5612,7321,2,8,50000,0.14642,False,False,0.0,0.0,0.0,71,46,NR,Big-12,2001,11,24,baylor,42.0,Baylor,37602.0,58.53%,43081.0,67.05%,0.5853,0.6705,64252.05070842655,0.5853,Baylor
9/7/2002,Baylor,6:00 PM,Samford*,NR,"Floyd Casey StadiumWaco, Texas",Not on TV,W 5012,28375,0,1,50000,0.5675,False,False,0.41,0.0,0.0,89,74,NR,Big-12,2002,9,7,baylor,42.0,Baylor,37602.0,58.53%,43081.0,67.05%,0.5853,0.6705,64252.05070842655,0.5853,Baylor
9/21/2002,Baylor,6:00 PM,Tulsa*,NR,"Floyd Casey StadiumWaco, Texas",Not on TV,W 3725,30337,1,2,50000,0.60674,False,False,0.0,0.0,0.0,89,56,NR,Big-12,2002,9,21,baylor,42.0,Baylor,37602.0,58.53%,43081.0,67.05%,0.5853,0.6705,64252.05070842655,0.5853,Baylor
10/5/2002,Baylor,1:00 PM,Kansas,NR,"Floyd Casey StadiumWaco, Texas",Not on TV,W 3532,22103,2,2,50000,0.44206,False,False,0.0,0.0,0.0,90,61,NR,Big-12,2002,10,5,baylor,42.0,Baylor,37602.0,58.53%,43081.0,67.05%,0.5853,0.6705,64252.05070842655,0.5853,Baylor
10/12/2002,Baylor,11:30 AM,Texas A&M,NR,"Floyd Casey StadiumWaco, Texas (Battle of the Brazos)",FSN,L 041,38673,3,2,50000,0.77346,False,False,1.06,0.0,0.0,85,63,NR,Big-12,2002,10,12,baylor,42.0,Baylor,37602.0,58.53%,43081.0,67.05%,0.5853,0.6705,64252.05070842655,0.5853,Baylor
10/26/2002,Baylor,2:00 PM,No. 20 Kansas State,NR,"Floyd Casey StadiumWaco, Texas",Not on TV,L 1044,20247,3,4,50000,0.40494,False,False,0.05,0.0,0.0,60,52,20,Big-12,2002,10,26,baylor,42.0,Baylor,37602.0,58.53%,43081.0,67.05%,0.5853,0.6705,64252.05070842655,0.5853,Baylor
11/16/2002,Baylor,1:00 PM,No. 4 Oklahoma,NR,"Floyd Casey StadiumWaco, Texas",Not on TV,L 949,28375,3,7,50000,0.5675,False,False,0.0,0.0,0.0,61,41,4,Big-12,2002,11,16,baylor,42.0,Baylor,37602.0,58.53%,43081.0,67.05%,0.5853,0.6705,64252.05070842655,0.5853,Baylor
8/30/2003,Baylor,6:00 PM,UAB*,NR,"Floyd Casey StadiumWaco, Texas",Not on TV,L 1924,28732,0,0,50000,0.57464,False,False,0.0,0.0,0.0,97,77,NR,Big-12,2003,8,30,baylor,42.0,Baylor,37602.0,58.53%,43081.0,67.05%,0.5853,0.6705,64252.05070842655,0.5853,Baylor
9/13/2003,Baylor,6:00 PM,SMU*,NR,"Floyd Casey StadiumWaco, Texas",Not on TV,W 107,30256,0,2,50000,0.60512,False,False,0.0,0.0,0.0,89,62,NR,Big-12,2003,9,13,baylor,42.0,Baylor,37602.0,58.53%,43081.0,67.05%,0.5853,0.6705,64252.05070842655,0.5853,Baylor
